order_id	member_id	order_date	status	total_amount
726036	82604	2025-04-29	paid	17780.00
726037	82604	2025-04-30	paid	14910.00
726038	82604	2025-05-01	paid	12410.00
726039	82604	2025-05-02	paid	10280.00
726040	605	2025-05-03	cancelled	15920.00
726041	605	2025-05-04	paid	21980.00
726042	1605	2025-05-05	paid	16410.00
726043	1605	2025-05-06	paid	11210.00
726044	1605	2025-05-07	paid	2380.00
726045	82605	2025-05-08	paid	5070.00
726046	82605	2025-05-09	paid	2180.00
726047	82605	2025-05-10	paid	1910.00
726048	82605	2025-05-11	paid	2010.00
726049	82605	2025-05-12	paid	2480.00
726050	606	2025-05-13	paid	4220.00
726051	606	2025-05-14	paid	6380.00
726052	1606	2025-05-15	paid	5410.00
726053	1606	2025-05-16	paid	4810.00
726054	1606	2025-05-17	paid	4580.00
726055	82606	2025-05-18	paid	7370.00
726056	82606	2025-05-19	paid	10580.00
726057	82606	2025-05-20	paid	8910.00
726058	82606	2025-05-21	paid	7610.00
726059	82606	2025-05-22	paid	6680.00
726060	607	2025-05-23	cancelled	10520.00
726061	607	2025-05-24	paid	14780.00
726062	1607	2025-05-25	paid	12410.00
726063	1607	2025-05-26	paid	10410.00
726064	1607	2025-05-27	paid	8780.00
726065	82607	2025-05-28	paid	13670.00
726066	82607	2025-05-29	paid	18980.00
726067	82607	2025-05-30	paid	15910.00
726068	82607	2025-05-31	paid	13210.00
726069	82607	2025-06-01	paid	10880.00
726070	608	2025-06-02	paid	16820.00
726071	608	2025-06-03	paid	13180.00
726072	1608	2025-06-04	paid	17410.00
726073	1608	2025-06-05	paid	10010.00
726074	1608	2025-06-06	paid	2980.00
726075	82608	2025-06-07	paid	1970.00
726076	82608	2025-06-08	paid	3380.00
726077	82608	2025-06-09	paid	2910.00
726078	82608	2025-06-10	paid	2810.00
726079	82608	2025-06-11	paid	3080.00
726080	609	2025-06-12	cancelled	5120.00
726081	609	2025-06-13	paid	7580.00
726082	1609	2025-06-14	paid	6410.00
726083	1609	2025-06-15	paid	5610.00
726084	1609	2025-06-16	paid	5180.00
726085	82609	2025-06-17	paid	8270.00
726086	82609	2025-06-18	paid	11780.00
726087	82609	2025-06-19	paid	9910.00
726088	82609	2025-06-20	paid	8410.00
726089	82609	2025-06-21	paid	7280.00
726090	610	2025-06-22	paid	11420.00
726091	610	2025-06-23	paid	15980.00
726092	1610	2025-06-24	paid	13410.00
726093	1610	2025-06-25	paid	11210.00
726094	1610	2025-06-26	paid	9380.00
726095	82610	2025-06-27	paid	14570.00
726096	82610	2025-06-28	paid	20180.00
726097	82610	2025-06-29	paid	16910.00
726098	82610	2025-06-30	paid	14010.00
726099	82610	2025-07-01	paid	11480.00
727000	701	2024-12-18	cancelled	9630.00
727001	701	2024-12-19	paid	14260.00
727002	1701	2024-12-20	paid	8310.00
727003	1701	2024-12-21	paid	730.00
727004	1701	2024-12-22	paid	1520.00
727005	82701	2024-12-23	paid	2780.00
727006	82701	2024-12-24	paid	4460.00
727007	82701	2024-12-25	paid	3810.00
727008	82701	2024-12-26	paid	3530.00
727009	82701	2024-12-27	paid	3620.00
727010	702	2024-12-28	paid	5930.00
727011	702	2024-12-29	paid	8660.00
727012	1702	2024-12-30	paid	7310.00
727013	1702	2024-12-31	paid	6330.00
727014	1702	2025-01-01	paid	5720.00
727015	82702	2025-01-02	paid	9080.00
727016	82702	2025-01-03	paid	12860.00
727017	82702	2025-01-04	paid	10810.00
727018	82702	2025-01-05	paid	9130.00
727019	82702	2025-01-06	paid	7820.00
727020	703	2025-01-07	cancelled	12230.00
727021	703	2025-01-08	paid	17060.00
727022	1703	2025-01-09	paid	14310.00
727023	1703	2025-01-10	paid	11930.00
727024	1703	2025-01-11	paid	9920.00
727025	82703	2025-01-12	paid	15380.00
727026	82703	2025-01-13	paid	21260.00
727027	82703	2025-01-14	paid	17810.00
727028	82703	2025-01-15	paid	10730.00
727029	82703	2025-01-16	paid	6020.00
727030	704	2025-01-17	paid	4530.00
727031	704	2025-01-18	paid	7460.00
727032	1704	2025-01-19	paid	1310.00
727033	1704	2025-01-20	paid	1530.00
727034	1704	2025-01-21	paid	2120.00
727035	82704	2025-01-22	paid	3680.00
727036	82704	2025-01-23	paid	5660.00
727037	82704	2025-01-24	paid	4810.00
727038	82704	2025-01-25	paid	4330.00
727039	82704	2025-01-26	paid	4220.00
727040	705	2025-01-27	cancelled	6830.00
727041	705	2025-01-28	paid	9860.00
727042	1705	2025-01-29	paid	8310.00
727043	1705	2025-01-30	paid	7130.00
727044	1705	2025-01-31	paid	6320.00
727045	82705	2025-02-01	paid	9980.00
727046	82705	2025-02-02	paid	14060.00
727047	82705	2025-02-03	paid	11810.00
727048	82705	2025-02-04	paid	9930.00
727049	82705	2025-02-05	paid	8420.00
727050	706	2025-02-06	paid	13130.00
727051	706	2025-02-07	paid	18260.00
727052	1706	2025-02-08	paid	15310.00
727053	1706	2025-02-09	paid	12730.00
727054	1706	2025-02-10	paid	10520.00
727055	82706	2025-02-11	paid	16280.00
727056	82706	2025-02-12	paid	22460.00
727057	82706	2025-02-13	paid	16810.00
727058	82706	2025-02-14	paid	11530.00
727059	82706	2025-02-15	paid	2620.00
727060	707	2025-02-16	cancelled	5430.00
727061	707	2025-02-17	paid	2660.00
727062	1707	2025-02-18	paid	2310.00
727063	1707	2025-02-19	paid	2330.00
727064	1707	2025-02-20	paid	2720.00
727065	82707	2025-02-21	paid	4580.00
727066	82707	2025-02-22	paid	6860.00
727067	82707	2025-02-23	paid	5810.00
727068	82707	2025-02-24	paid	5130.00
727069	82707	2025-02-25	paid	4820.00
727070	708	2025-02-26	paid	7730.00
727071	708	2025-02-27	paid	11060.00
727072	1708	2025-02-28	paid	9310.00
727073	1708	2025-03-01	paid	7930.00
727074	1708	2025-03-02	paid	6920.00
727075	82708	2025-03-03	paid	10880.00
727076	82708	2025-03-04	paid	15260.00
727077	82708	2025-03-05	paid	12810.00
727078	82708	2025-03-06	paid	10730.00
727079	82708	2025-03-07	paid	9020.00
727080	709	2025-03-08	cancelled	14030.00
727081	709	2025-03-09	paid	19460.00
727082	1709	2025-03-10	paid	16310.00
727083	1709	2025-03-11	paid	13530.00
727084	1709	2025-03-12	paid	11120.00
727085	82709	2025-03-13	paid	9180.00
727086	82709	2025-03-14	paid	13660.00
727087	82709	2025-03-15	paid	7810.00
727088	82709	2025-03-16	paid	10330.00
727089	82709	2025-03-17	paid	1220.00
727090	710	2025-03-18	paid	2330.00
727091	710	2025-03-19	paid	3860.00
727092	1710	2025-03-20	paid	3310.00
727093	1710	2025-03-21	paid	3130.00
727094	1710	2025-03-22	paid	3320.00
727095	82710	2025-03-23	paid	5480.00
727096	82710	2025-03-24	paid	8060.00
727097	82710	2025-03-25	paid	6810.00
727098	82710	2025-03-26	paid	5930.00
727099	82710	2025-03-27	paid	5420.00
728000	801	2024-09-13	cancelled	8540.00
728001	801	2024-09-14	paid	12140.00
728002	1801	2024-09-15	paid	10210.00
728003	1801	2024-09-16	paid	8650.00
728004	1801	2024-09-17	paid	7460.00
728005	82801	2024-09-18	paid	11690.00
728006	82801	2024-09-19	paid	16340.00
728007	82801	2024-09-20	paid	13710.00
728008	82801	2024-09-21	paid	11450.00
728009	82801	2024-09-22	paid	9560.00
728010	802	2024-09-23	paid	14840.00
728011	802	2024-09-24	paid	20540.00
728012	1802	2024-09-25	paid	17210.00
728013	1802	2024-09-26	paid	14250.00
728014	1802	2024-09-27	paid	5660.00
728015	82802	2024-09-28	paid	9990.00
728016	82802	2024-09-29	paid	6740.00
728017	82802	2024-09-30	paid	8710.00
728018	82802	2024-10-01	paid	1050.00
728019	82802	2024-10-02	paid	1760.00
728020	803	2024-10-03	cancelled	3140.00
728021	803	2024-10-04	paid	4940.00
728022	1803	2024-10-05	paid	4210.00
728023	1803	2024-10-06	paid	3850.00
728024	1803	2024-10-07	paid	3860.00
728025	82803	2024-10-08	paid	6290.00
728026	82803	2024-10-09	paid	9140.00
728027	82803	2024-10-10	paid	7710.00
728028	82803	2024-10-11	paid	6650.00
728029	82803	2024-10-12	paid	5960.00
728030	804	2024-10-13	paid	9440.00
728031	804	2024-10-14	paid	13340.00
728032	1804	2024-10-15	paid	11210.00
728033	1804	2024-10-16	paid	9450.00
728034	1804	2024-10-17	paid	8060.00
728035	82804	2024-10-18	paid	12590.00
728036	82804	2024-10-19	paid	17540.00
728037	82804	2024-10-20	paid	14710.00
728038	82804	2024-10-21	paid	12250.00
728039	82804	2024-10-22	paid	10160.00
728040	805	2024-10-23	cancelled	15740.00
728041	805	2024-10-24	paid	21740.00
728042	1805	2024-10-25	paid	18210.00
728043	1805	2024-10-26	paid	11050.00
728044	1805	2024-10-27	paid	6260.00
728045	82805	2024-10-28	paid	4890.00
728046	82805	2024-10-29	paid	1940.00
728047	82805	2024-10-30	paid	1710.00
728048	82805	2024-10-31	paid	1850.00
728049	82805	2024-11-01	paid	2360.00
728050	806	2024-11-02	paid	4040.00
728051	806	2024-11-03	paid	6140.00
728052	1806	2024-11-04	paid	5210.00
728053	1806	2024-11-05	paid	4650.00
728054	1806	2024-11-06	paid	4460.00
728055	82806	2024-11-07	paid	7190.00
728056	82806	2024-11-08	paid	10340.00
728057	82806	2024-11-09	paid	8710.00
728058	82806	2024-11-10	paid	7450.00
728059	82806	2024-11-11	paid	6560.00
728060	807	2024-11-12	cancelled	10340.00
728061	807	2024-11-13	paid	14540.00
728062	1807	2024-11-14	paid	12210.00
728063	1807	2024-11-15	paid	10250.00
728064	1807	2024-11-16	paid	8660.00
728065	82807	2024-11-17	paid	13490.00
728066	82807	2024-11-18	paid	18740.00
728067	82807	2024-11-19	paid	15710.00
728068	82807	2024-11-20	paid	13050.00
728069	82807	2024-11-21	paid	10760.00
728070	808	2024-11-22	paid	16640.00
728071	808	2024-11-23	paid	12940.00
728072	1808	2024-11-24	paid	17210.00
728073	1808	2024-11-25	paid	9850.00
728074	1808	2024-11-26	paid	2860.00
728075	82808	2024-11-27	paid	1790.00
728076	82808	2024-11-28	paid	3140.00
728077	82808	2024-11-29	paid	2710.00
728078	82808	2024-11-30	paid	2650.00
728079	82808	2024-12-01	paid	2960.00
728080	809	2024-12-02	cancelled	4940.00
728081	809	2024-12-03	paid	7340.00
728082	1809	2024-12-04	paid	6210.00
728083	1809	2024-12-05	paid	5450.00
728084	1809	2024-12-06	paid	5060.00
728085	82809	2024-12-07	paid	8090.00
728086	82809	2024-12-08	paid	11540.00
728087	82809	2024-12-09	paid	9710.00
728088	82809	2024-12-10	paid	8250.00
728089	82809	2024-12-11	paid	7160.00
728090	810	2024-12-12	paid	11240.00
728091	810	2024-12-13	paid	15740.00
728092	1810	2024-12-14	paid	13210.00
728093	1810	2024-12-15	paid	11050.00
728094	1810	2024-12-16	paid	9260.00
728095	82810	2024-12-17	paid	14390.00
728096	82810	2024-12-18	paid	19940.00
728097	82810	2024-12-19	paid	16710.00
728098	82810	2024-12-20	paid	13850.00
728099	82810	2024-12-21	paid	11360.00
729000	901	2024-06-09	cancelled	9450.00
729001	901	2024-06-10	paid	14020.00
729002	1901	2024-06-11	paid	8110.00
729003	1901	2024-06-12	paid	10570.00
729004	1901	2024-06-13	paid	1400.00
729005	82901	2024-06-14	paid	2600.00
729006	82901	2024-06-15	paid	4220.00
729007	82901	2024-06-16	paid	3610.00
729008	82901	2024-06-17	paid	3370.00
729009	82901	2024-06-18	paid	3500.00
729010	902	2024-06-19	paid	5750.00
729011	902	2024-06-20	paid	8420.00
729012	1902	2024-06-21	paid	7110.00
729013	1902	2024-06-22	paid	6170.00
729014	1902	2024-06-23	paid	5600.00
729015	82902	2024-06-24	paid	8900.00
729016	82902	2024-06-25	paid	12620.00
729017	82902	2024-06-26	paid	10610.00
729018	82902	2024-06-27	paid	8970.00
729019	82902	2024-06-28	paid	7700.00
729020	903	2024-06-29	cancelled	12050.00
729021	903	2024-06-30	paid	16820.00
729022	1903	2024-07-01	paid	14110.00
729023	1903	2024-07-02	paid	11770.00
729024	1903	2024-07-03	paid	9800.00
729025	82903	2024-07-04	paid	15200.00
729026	82903	2024-07-05	paid	21020.00
729027	82903	2024-07-06	paid	17610.00
729028	82903	2024-07-07	paid	14570.00
729029	82903	2024-07-08	paid	5900.00
729030	904	2024-07-09	paid	4350.00
729031	904	2024-07-10	paid	7220.00
729032	1904	2024-07-11	paid	1110.00
729033	1904	2024-07-12	paid	1370.00
729034	1904	2024-07-13	paid	2000.00
729035	82904	2024-07-14	paid	3500.00
729036	82904	2024-07-15	paid	5420.00
729037	82904	2024-07-16	paid	4610.00
729038	82904	2024-07-17	paid	4170.00
729039	82904	2024-07-18	paid	4100.00
729040	905	2024-07-19	cancelled	6650.00
729041	905	2024-07-20	paid	9620.00
729042	1905	2024-07-21	paid	8110.00
729043	1905	2024-07-22	paid	6970.00
729044	1905	2024-07-23	paid	6200.00
729045	82905	2024-07-24	paid	9800.00
729046	82905	2024-07-25	paid	13820.00
729047	82905	2024-07-26	paid	11610.00
729048	82905	2024-07-27	paid	9770.00
729049	82905	2024-07-28	paid	8300.00
729050	906	2024-07-29	paid	12950.00
729051	906	2024-07-30	paid	18020.00
729052	1906	2024-07-31	paid	15110.00
729053	1906	2024-08-01	paid	12570.00
729054	1906	2024-08-02	paid	10400.00
729055	82906	2024-08-03	paid	16100.00
729056	82906	2024-08-04	paid	22220.00
729057	82906	2024-08-05	paid	16610.00
729058	82906	2024-08-06	paid	11370.00
729059	82906	2024-08-07	paid	2500.00
729060	907	2024-08-08	cancelled	5250.00
729061	907	2024-08-09	paid	2420.00
729062	1907	2024-08-10	paid	2110.00
729063	1907	2024-08-11	paid	2170.00
729064	1907	2024-08-12	paid	2600.00
729065	82907	2024-08-13	paid	4400.00
729066	82907	2024-08-14	paid	6620.00
729067	82907	2024-08-15	paid	5610.00
729068	82907	2024-08-16	paid	4970.00
729069	82907	2024-08-17	paid	4700.00
729070	908	2024-08-18	paid	7550.00
729071	908	2024-08-19	paid	10820.00
729072	1908	2024-08-20	paid	9110.00
729073	1908	2024-08-21	paid	7770.00
729074	1908	2024-08-22	paid	6800.00
729075	82908	2024-08-23	paid	10700.00
729076	82908	2024-08-24	paid	15020.00
729077	82908	2024-08-25	paid	12610.00
729078	82908	2024-08-26	paid	10570.00
729079	82908	2024-08-27	paid	8900.00
729080	909	2024-08-28	cancelled	13850.00
729081	909	2024-08-29	paid	19220.00
729082	1909	2024-08-30	paid	16110.00
729083	1909	2024-08-31	paid	13370.00
729084	1909	2024-09-01	paid	11000.00
729085	82909	2024-09-02	paid	17000.00
729086	82909	2024-09-03	paid	13420.00
729087	82909	2024-09-04	paid	17610.00
729088	82909	2024-09-05	paid	10170.00
729089	82909	2024-09-06	paid	1100.00
729090	910	2024-09-07	paid	2150.00
729091	910	2024-09-08	paid	3620.00
729092	1910	2024-09-09	paid	3110.00
729093	1910	2024-09-10	paid	2970.00
729094	1910	2024-09-11	paid	3200.00
729095	82910	2024-09-12	paid	5300.00
729096	82910	2024-09-13	paid	7820.00
729097	82910	2024-09-14	paid	6610.00
729098	82910	2024-09-15	paid	5770.00
729099	82910	2024-09-16	paid	5300.00
730000	1	2024-03-05	cancelled	9450.00
730001	1	2024-03-06	paid	14020.00
730002	2001	2024-03-07	paid	8110.00
730003	2001	2024-03-08	paid	10570.00
730004	2001	2024-03-09	paid	1400.00
730005	83001	2024-03-10	paid	2600.00
730006	83001	2024-03-11	paid	4220.00
730007	83001	2024-03-12	paid	3610.00
730008	83001	2024-03-13	paid	3370.00
730009	83001	2024-03-14	paid	3500.00
730010	2	2024-03-15	paid	5750.00
730011	2	2024-03-16	paid	8420.00
730012	2002	2024-03-17	paid	7110.00
730013	2002	2024-03-18	paid	6170.00
730014	2002	2024-03-19	paid	5600.00
730015	83002	2024-03-20	paid	8900.00
730016	83002	2024-03-21	paid	12620.00
730017	83002	2024-03-22	paid	10610.00
730018	83002	2024-03-23	paid	8970.00
730019	83002	2024-03-24	paid	7700.00
730020	3	2024-03-25	cancelled	12050.00
730021	3	2024-03-26	paid	16820.00
730022	2003	2024-03-27	paid	14110.00
730023	2003	2024-03-28	paid	11770.00
730024	2003	2024-03-29	paid	9800.00
730025	83003	2024-03-30	paid	15200.00
730026	83003	2024-03-31	paid	21020.00
730027	83003	2024-04-01	paid	17610.00
730028	83003	2024-04-02	paid	14570.00
730029	83003	2024-04-03	paid	5900.00
730030	4	2024-04-04	paid	4350.00
730031	4	2024-04-05	paid	7220.00
730032	2004	2024-04-06	paid	1110.00
730033	2004	2024-04-07	paid	1370.00
730034	2004	2024-04-08	paid	2000.00
730035	83004	2024-04-09	paid	3500.00
730036	83004	2024-04-10	paid	5420.00
730037	83004	2024-04-11	paid	4610.00
730038	83004	2024-04-12	paid	4170.00
730039	83004	2024-04-13	paid	4100.00
730040	5	2024-04-14	cancelled	6650.00
730041	5	2024-04-15	paid	9620.00
730042	2005	2024-04-16	paid	8110.00
730043	2005	2024-04-17	paid	6970.00
730044	2005	2024-04-18	paid	6200.00
730045	83005	2024-04-19	paid	9800.00
730046	83005	2024-04-20	paid	13820.00
730047	83005	2024-04-21	paid	11610.00
730048	83005	2024-04-22	paid	9770.00
730049	83005	2024-04-23	paid	8300.00
730050	6	2024-04-24	paid	12950.00
730051	6	2024-04-25	paid	18020.00
730052	2006	2024-04-26	paid	15110.00
730053	2006	2024-04-27	paid	12570.00
730054	2006	2024-04-28	paid	10400.00
730055	83006	2024-04-29	paid	16100.00
730056	83006	2024-04-30	paid	22220.00
730057	83006	2024-05-01	paid	16610.00
730058	83006	2024-05-02	paid	11370.00
730059	83006	2024-05-03	paid	2500.00
730060	7	2024-05-04	cancelled	5250.00
730061	7	2024-05-05	paid	2420.00
730062	2007	2024-05-06	paid	2110.00
730063	2007	2024-05-07	paid	2170.00
730064	2007	2024-05-08	paid	2600.00
730065	83007	2024-05-09	paid	4400.00
730066	83007	2024-05-10	paid	6620.00
730067	83007	2024-05-11	paid	5610.00
730068	83007	2024-05-12	paid	4970.00
730069	83007	2024-05-13	paid	4700.00
730070	8	2024-05-14	paid	7550.00
730071	8	2024-05-15	paid	10820.00
730072	2008	2024-05-16	paid	9110.00
730073	2008	2024-05-17	paid	7770.00
730074	2008	2024-05-18	paid	6800.00
730075	83008	2024-05-19	paid	10700.00
730076	83008	2024-05-20	paid	15020.00
730077	83008	2024-05-21	paid	12610.00
730078	83008	2024-05-22	paid	10570.00
730079	83008	2024-05-23	paid	8900.00
730080	9	2024-05-24	cancelled	13850.00
730081	9	2024-05-25	paid	19220.00
730082	2009	2024-05-26	paid	16110.00
730083	2009	2024-05-27	paid	13370.00
730084	2009	2024-05-28	paid	11000.00
730085	83009	2024-05-29	paid	17000.00
730086	83009	2024-05-30	paid	13420.00
730087	83009	2024-05-31	paid	17610.00
730088	83009	2024-06-01	paid	10170.00
730089	83009	2024-06-02	paid	1100.00
730090	10	2024-06-03	paid	2150.00
730091	10	2024-06-04	paid	3620.00
730092	2010	2024-06-05	paid	3110.00
730093	2010	2024-06-06	paid	2970.00
730094	2010	2024-06-07	paid	3200.00
730095	83010	2024-06-08	paid	5300.00
730096	83010	2024-06-09	paid	7820.00
730097	83010	2024-06-10	paid	6610.00
730098	83010	2024-06-11	paid	5770.00
730099	83010	2024-06-12	paid	5300.00
731000	101	2026-11-30	cancelled	8360.00
731001	101	2026-12-01	paid	11900.00
731002	2101	2026-12-02	paid	10010.00
731003	2101	2026-12-03	paid	8490.00
731004	2101	2026-12-04	paid	7340.00
731005	83101	2026-12-05	paid	11510.00
731006	83101	2026-12-06	paid	16100.00
731007	83101	2026-12-07	paid	13510.00
731008	83101	2026-12-08	paid	11290.00
731009	83101	2026-12-09	paid	9440.00
731010	102	2026-12-10	paid	14660.00
731011	102	2026-12-11	paid	20300.00
731012	2102	2026-12-12	paid	17010.00
731013	2102	2026-12-13	paid	14090.00
731014	2102	2026-12-14	paid	5540.00
731015	83102	2026-12-15	paid	9810.00
731016	83102	2026-12-16	paid	6500.00
731017	83102	2026-12-17	paid	8510.00
731018	83102	2026-12-18	paid	890.00
731019	83102	2026-12-19	paid	1640.00
731020	103	2026-12-20	cancelled	2960.00
731021	103	2026-12-21	paid	4700.00
731022	2103	2026-12-22	paid	4010.00
731023	2103	2026-12-23	paid	3690.00
731024	2103	2026-12-24	paid	3740.00
731025	83103	2026-12-25	paid	6110.00
731026	83103	2026-12-26	paid	8900.00
731027	83103	2026-12-27	paid	7510.00
731028	83103	2026-12-28	paid	6490.00
731029	83103	2026-12-29	paid	5840.00
731030	104	2026-12-30	paid	9260.00
731031	104	2026-12-31	paid	13100.00
731032	2104	2024-01-01	paid	11010.00
731033	2104	2024-01-02	paid	9290.00
731034	2104	2024-01-03	paid	7940.00
731035	83104	2024-01-04	paid	12410.00
731036	83104	2024-01-05	paid	17300.00
731037	83104	2024-01-06	paid	14510.00
731038	83104	2024-01-07	paid	12090.00
731039	83104	2024-01-08	paid	10040.00
731040	105	2024-01-09	cancelled	15560.00
731041	105	2024-01-10	paid	21500.00
731042	2105	2024-01-11	paid	18010.00
731043	2105	2024-01-12	paid	10890.00
731044	2105	2024-01-13	paid	6140.00
731045	83105	2024-01-14	paid	4710.00
731046	83105	2024-01-15	paid	7700.00
731047	83105	2024-01-16	paid	1510.00
731048	83105	2024-01-17	paid	1690.00
731049	83105	2024-01-18	paid	2240.00
731050	106	2024-01-19	paid	3860.00
731051	106	2024-01-20	paid	5900.00
731052	2106	2024-01-21	paid	5010.00
731053	2106	2024-01-22	paid	4490.00
731054	2106	2024-01-23	paid	4340.00
731055	83106	2024-01-24	paid	7010.00
731056	83106	2024-01-25	paid	10100.00
731057	83106	2024-01-26	paid	8510.00
731058	83106	2024-01-27	paid	7290.00
731059	83106	2024-01-28	paid	6440.00
731060	107	2024-01-29	cancelled	10160.00
731061	107	2024-01-30	paid	14300.00
731062	2107	2024-01-31	paid	12010.00
731063	2107	2024-02-01	paid	10090.00
731064	2107	2024-02-02	paid	8540.00
731065	83107	2024-02-03	paid	13310.00
731066	83107	2024-02-04	paid	18500.00
731067	83107	2024-02-05	paid	15510.00
731068	83107	2024-02-06	paid	12890.00
731069	83107	2024-02-07	paid	10640.00
731070	108	2024-02-08	paid	16460.00
731071	108	2024-02-09	paid	22700.00
731072	2108	2024-02-10	paid	17010.00
731073	2108	2024-02-11	paid	9690.00
731074	2108	2024-02-12	paid	2740.00
731075	83108	2024-02-13	paid	1610.00
731076	83108	2024-02-14	paid	2900.00
731077	83108	2024-02-15	paid	2510.00
731078	83108	2024-02-16	paid	2490.00
731079	83108	2024-02-17	paid	2840.00
731080	109	2024-02-18	cancelled	4760.00
731081	109	2024-02-19	paid	7100.00
731082	2109	2024-02-20	paid	6010.00
731083	2109	2024-02-21	paid	5290.00
731084	2109	2024-02-22	paid	4940.00
731085	83109	2024-02-23	paid	7910.00
731086	83109	2024-02-24	paid	11300.00
731087	83109	2024-02-25	paid	9510.00
731088	83109	2024-02-26	paid	8090.00
731089	83109	2024-02-27	paid	7040.00
731090	110	2024-02-28	paid	11060.00
731091	110	2024-02-29	paid	15500.00
731092	2110	2024-03-01	paid	13010.00
731093	2110	2024-03-02	paid	10890.00
731094	2110	2024-03-03	paid	9140.00
731095	83110	2024-03-04	paid	14210.00
731096	83110	2024-03-05	paid	19700.00
731097	83110	2024-03-06	paid	16510.00
731098	83110	2024-03-07	paid	13690.00
731099	83110	2024-03-08	paid	11240.00
732000	201	2026-08-26	cancelled	9270.00
732001	201	2026-08-27	paid	13780.00
732002	2201	2026-08-28	paid	7910.00
732003	2201	2026-08-29	paid	10410.00
732004	2201	2026-08-30	paid	1280.00
732005	83201	2026-08-31	paid	2420.00
732006	83201	2026-09-01	paid	3980.00
732007	83201	2026-09-02	paid	3410.00
732008	83201	2026-09-03	paid	3210.00
732009	83201	2026-09-04	paid	3380.00
732010	202	2026-09-05	paid	5570.00
732011	202	2026-09-06	paid	8180.00
732012	2202	2026-09-07	paid	6910.00
732013	2202	2026-09-08	paid	6010.00
732014	2202	2026-09-09	paid	5480.00
732015	83202	2026-09-10	paid	8720.00
732016	83202	2026-09-11	paid	12380.00
732017	83202	2026-09-12	paid	10410.00
732018	83202	2026-09-13	paid	8810.00
732019	83202	2026-09-14	paid	7580.00
732020	203	2026-09-15	cancelled	11870.00
732021	203	2026-09-16	paid	16580.00
732022	2203	2026-09-17	paid	13910.00
732023	2203	2026-09-18	paid	11610.00
732024	2203	2026-09-19	paid	9680.00
732025	83203	2026-09-20	paid	15020.00
732026	83203	2026-09-21	paid	20780.00
732027	83203	2026-09-22	paid	17410.00
732028	83203	2026-09-23	paid	14410.00
732029	83203	2026-09-24	paid	5780.00
732030	204	2026-09-25	paid	10170.00
732031	204	2026-09-26	paid	6980.00
732032	2204	2026-09-27	paid	8910.00
732033	2204	2026-09-28	paid	1210.00
732034	2204	2026-09-29	paid	1880.00
732035	83204	2026-09-30	paid	3320.00
732036	83204	2026-10-01	paid	5180.00
732037	83204	2026-10-02	paid	4410.00
732038	83204	2026-10-03	paid	4010.00
732039	83204	2026-10-04	paid	3980.00
732040	205	2026-10-05	cancelled	6470.00
732041	205	2026-10-06	paid	9380.00
732042	2205	2026-10-07	paid	7910.00
732043	2205	2026-10-08	paid	6810.00
732044	2205	2026-10-09	paid	6080.00
732045	83205	2026-10-10	paid	9620.00
732046	83205	2026-10-11	paid	13580.00
732047	83205	2026-10-12	paid	11410.00
732048	83205	2026-10-13	paid	9610.00
732049	83205	2026-10-14	paid	8180.00
732050	206	2026-10-15	paid	12770.00
732051	206	2026-10-16	paid	17780.00
732052	2206	2026-10-17	paid	14910.00
732053	2206	2026-10-18	paid	12410.00
732054	2206	2026-10-19	paid	10280.00
732055	83206	2026-10-20	paid	15920.00
732056	83206	2026-10-21	paid	21980.00
732057	83206	2026-10-22	paid	16410.00
732058	83206	2026-10-23	paid	11210.00
732059	83206	2026-10-24	paid	2380.00
732060	207	2026-10-25	cancelled	5070.00
732061	207	2026-10-26	paid	2180.00
732062	2207	2026-10-27	paid	1910.00
732063	2207	2026-10-28	paid	2010.00
732064	2207	2026-10-29	paid	2480.00
732065	83207	2026-10-30	paid	4220.00
732066	83207	2026-10-31	paid	6380.00
732067	83207	2026-11-01	paid	5410.00
732068	83207	2026-11-02	paid	4810.00
732069	83207	2026-11-03	paid	4580.00
732070	208	2026-11-04	paid	7370.00
732071	208	2026-11-05	paid	10580.00
732072	2208	2026-11-06	paid	8910.00
732073	2208	2026-11-07	paid	7610.00
732074	2208	2026-11-08	paid	6680.00
732075	83208	2026-11-09	paid	10520.00
732076	83208	2026-11-10	paid	14780.00
732077	83208	2026-11-11	paid	12410.00
732078	83208	2026-11-12	paid	10410.00
732079	83208	2026-11-13	paid	8780.00
732080	209	2026-11-14	cancelled	13670.00
732081	209	2026-11-15	paid	18980.00
732082	2209	2026-11-16	paid	15910.00
732083	2209	2026-11-17	paid	13210.00
732084	2209	2026-11-18	paid	10880.00
732085	83209	2026-11-19	paid	16820.00
732086	83209	2026-11-20	paid	13180.00
732087	83209	2026-11-21	paid	17410.00
732088	83209	2026-11-22	paid	10010.00
732089	83209	2026-11-23	paid	2980.00
732090	210	2026-11-24	paid	1970.00
732091	210	2026-11-25	paid	3380.00
732092	2210	2026-11-26	paid	2910.00
732093	2210	2026-11-27	paid	2810.00
732094	2210	2026-11-28	paid	3080.00
732095	83210	2026-11-29	paid	5120.00
732096	83210	2026-11-30	paid	7580.00
732097	83210	2026-12-01	paid	6410.00
732098	83210	2026-12-02	paid	5610.00
732099	83210	2026-12-03	paid	5180.00
733000	301	2026-05-22	cancelled	8180.00
733001	301	2026-05-23	paid	11660.00
733002	2301	2026-05-24	paid	9810.00
733003	2301	2026-05-25	paid	8330.00
733004	2301	2026-05-26	paid	7220.00
